customer_id,score,score_date
356,420,2024-08-01
534,524,2024-08-29
470,470,2023-12-08
151,922,2023-12-02
452,891,2023-12-14
974,559,2025-06-23
160,271,2025-06-26
191,-1,2024-05-23
125,546,2025-05-12
477,446,2023-09-30
694,473,2024-05-08
409,941,2024-06-04
511,268,2025-01-27
880,270,2024-09-26
795,418,2023-08-11
538,803,2023-07-12
810,685,2025-05-10
328,-1,2024-06-29
490,511,2024-10-26
274,917,2025-01-25
599,684,2023-08-15
47,942,2025-06-12
193,690,2023-08-27
403,931,2025-01-20
860,825,2025-05-04
614,672,2024-07-03
389,874,2024-06-05
969,-1,2024-12-27
92,837,2024-03-16
130,869,2025-03-29
633,777,2024-07-27
430,796,2023-07-17
143,693,2025-04-27
271,508,2023-10-29
706,-1,2025-03-22
562,856,2025-01-05
408,941,2023-09-16
474,653,2024-08-15
962,526,2025-05-10
495,543,2024-08-08
573,564,2025-02-11
268,714,2023-11-30
405,383,2024-01-23
532,766,2023-11-10
838,739,2024-11-23
212,929,2024-09-11
719,304,2023-07-23
375,810,2025-03-30
721,801,2023-12-09
335,319,2024-08-13
263,808,2023-07-06
607,640,2024-05-08
394,588,2024-09-19
996,555,2025-03-16
875,854,2025-04-08
925,880,2024-04-07
754,567,2025-03-05
167,-1,2023-09-05
237,359,2023-11-30
987,579,2023-09-05
259,596,2025-06-14
914,627,2024-10-11
849,646,2024-12-12
864,379,2023-09-21
671,572,2025-06-04
682,657,2023-09-03
13,792,2024-07-12
62,678,2025-03-01
199,394,2024-05-01
63,852,2024-10-05
4,698,2025-06-16
615,354,2023-12-17
363,336,2023-09-17
620,946,2025-05-03
719,497,2023-09-23
1,391,2023-07-23
975,858,2023-12-19
538,626,2023-09-19
104,791,2025-05-18
465,298,2024-10-30
792,897,2023-07-08
404,891,2023-07-11
634,773,2023-11-05
200,-1,2025-05-11
591,925,2024-04-25
51,280,2024-06-29
37,298,2024-10-01
578,459,2024-09-10
387,-1,2023-11-30
847,814,2024-02-26
444,930,2024-12-17
445,601,2024-06-20
855,891,2023-07-21
392,862,2023-09-21
536,936,2024-11-27
691,762,2024-12-01
918,588,2024-06-08
610,948,2024-05-29
584,821,2024-12-18
900,-1,2023-12-05
121,703,2023-08-28
851,757,2025-06-12
241,337,2024-12-04
582,575,2024-09-21
905,644,2024-06-29
705,787,2024-05-11
76,362,2023-08-22
310,273,2023-11-27
100,671,2024-08-06
200,591,2024-04-27
146,414,2025-03-17
538,506,2024-11-23
146,668,2024-09-12
823,803,2025-05-06
601,282,2023-08-13
598,822,2025-03-17
320,868,2025-01-20
347,488,2024-04-15
962,677,2023-07-12
498,268,2023-09-25
616,578,2024-07-18
963,407,2025-03-13
974,663,2025-03-21
197,843,2025-02-17
308,750,2024-02-17
972,495,2023-10-31
58,296,2024-10-08
421,659,2023-07-28
514,281,2025-01-10
198,433,2025-04-03
565,856,2024-04-23
739,253,2023-10-05
253,572,2024-09-22
343,566,2024-08-14
159,769,2023-09-06
911,618,2024-01-10
323,534,2024-03-03
713,419,2023-09-07
438,791,2023-07-29
525,428,2024-02-29
802,812,2024-09-23
6,378,2024-04-15
361,-1,2025-03-11
727,549,2023-10-04
389,731,2024-03-22
174,563,2024-01-19
347,913,2024-11-23
107,502,2024-02-16
220,902,2025-05-28
511,378,2024-09-18
129,253,2023-07-19
658,900,2024-08-26
802,567,2024-11-03
775,880,2024-07-05
484,723,2024-09-01
369,564,2023-07-31
28,823,2023-08-21
236,758,2024-02-28
571,357,2024-07-21
465,838,2024-07-27
858,652,2024-01-16
370,627,2024-08-24
564,365,2023-07-14
12,753,2025-05-05
225,562,2023-09-16
821,492,2024-01-09
722,619,2023-08-07
516,356,2024-07-24
786,598,2023-07-16
917,707,2024-09-28
419,388,2024-09-28
484,279,2025-02-14
838,848,2025-05-27
108,767,2023-08-19
873,857,2023-10-11
158,712,2024-11-29
427,487,2024-03-09
773,881,2023-07-06
810,937,2023-12-19
617,541,2024-06-22
169,588,2024-03-11
279,758,2024-02-12
135,334,2024-03-11
263,950,2023-08-09
687,329,2024-04-09
160,805,2024-08-25
118,613,2023-07-31
91,573,2024-11-27
739,597,2024-09-03
247,693,2023-08-10
805,421,2023-09-18
777,881,2024-03-11
400,667,2024-04-09
384,466,2024-11-25
556,598,2024-02-25
89,791,2024-03-19
663,476,2024-11-01
708,526,2023-09-02
868,642,2024-01-07
427,-1,2024-10-18
851,408,2023-08-02
105,577,2024-11-01
545,780,2023-11-27
978,253,2024-01-11
559,911,2024-07-11
26,916,2025-05-31
580,568,2025-05-22
676,681,2024-09-08
476,369,2025-03-30
408,606,2025-03-23
74,717,2024-02-07
128,320,2024-06-30
103,597,2024-06-15
622,418,2024-04-14
178,295,2024-01-28
355,593,2024-05-05
693,893,2023-12-15
972,534,2024-07-15
634,941,2024-07-03
567,525,2025-05-09
923,500,2025-06-01
553,871,2023-10-20
169,638,2023-10-10
842,262,2024-07-14
45,556,2025-05-18
184,598,2024-02-01
316,516,2024-02-29
231,443,2025-02-16
989,706,2025-02-17
454,-1,2025-03-01
654,434,2023-08-31
66,250,2024-11-14
95,318,2025-03-09
143,717,2024-06-24
7,355,2024-06-12
616,848,2024-04-25
27,-1,2023-12-30
23,896,2023-07-27
422,471,2024-02-04
152,864,2024-10-09
769,437,2023-12-28
782,408,2023-08-15
145,539,2025-05-25
559,948,2024-03-14
607,940,2023-11-24
501,360,2023-09-23
128,886,2023-09-01
860,439,2024-01-10
346,791,2023-09-16
629,773,2023-10-09
447,443,2024-11-10
875,-1,2024-01-02
586,464,2025-05-25
477,462,2023-12-26
675,827,2023-09-20
384,440,2024-06-26
767,-1,2024-12-08
602,455,2023-12-10
870,-1,2024-08-14
385,607,2024-10-31
674,693,2023-12-12
273,580,2024-05-01
439,596,2024-10-25
476,799,2024-02-10
920,665,2025-04-21
681,355,2025-04-07
757,801,2023-10-03
427,842,2024-10-27
23,-1,2025-05-05
576,784,2024-07-25
513,341,2025-03-05
585,798,2024-03-07
29,666,2025-05-24
222,453,2024-03-02
204,326,2025-02-25
800,568,2023-08-28
877,282,2024-02-28
315,307,2023-12-17
230,433,2024-11-16
49,576,2025-01-05
437,253,2023-08-09
118,763,2025-02-02
313,394,2024-05-21
123,571,2023-11-23
642,523,2023-11-24
588,651,2025-03-08
874,307,2025-01-07
655,-1,2024-07-01
127,775,2024-07-16
152,344,2023-12-29
505,457,2025-04-25
456,315,2023-09-14
955,277,2024-08-26
396,476,2023-07-04
269,325,2025-05-10
519,883,2024-09-12
319,714,2023-11-27
96,781,2024-11-30
560,737,2023-11-30
332,719,2025-01-13
529,915,2023-10-23
309,786,2024-08-15
492,431,2023-08-29
622,450,2025-05-08
854,502,2024-10-27
202,283,2023-12-17
462,919,2024-07-22
234,386,2024-12-07
103,586,2025-06-01
468,-1,2025-03-28
940,381,2024-02-17
669,-1,2023-07-18
451,581,2025-04-09
203,800,2023-12-12
274,265,2024-09-04
542,624,2023-12-08
868,743,2025-05-23
930,632,2025-02-09
126,505,2024-05-21
571,757,2024-02-19
825,484,2023-10-30
126,622,2024-03-28
213,423,2024-11-20
650,862,2023-08-16
194,250,2023-09-04
835,799,2024-06-09
861,916,2024-10-26
518,922,2025-04-09
807,271,2024-10-06
907,852,2023-07-05
1000,463,2025-06-17
538,496,2025-05-03
408,500,2025-01-20
293,687,2024-08-07
235,425,2025-03-15
95,766,2024-12-03
414,763,2025-03-07
363,362,2024-06-17
174,641,2024-03-07
134,378,2025-06-13
712,431,2024-07-10
930,726,2024-06-19
84,367,2025-03-25
117,831,2025-04-09
185,317,2025-04-29
771,379,2024-07-14
647,-1,2024-11-03
108,759,2024-06-21
15,562,2024-02-14
762,771,2024-02-21
530,946,2024-04-22
530,832,2023-11-05
977,599,2024-11-12
389,397,2023-07-02
751,375,2024-04-20
868,812,2023-06-29
216,880,2024-11-10
420,451,2024-09-25
195,869,2023-08-01
242,488,2025-06-08
293,-1,2023-08-28
56,688,2023-06-29
897,629,2025-04-26
308,822,2023-08-10
976,657,2025-03-22
179,736,2025-06-12
366,472,2024-10-19
801,715,2024-09-27
985,487,2024-03-28
7,281,2024-08-21
800,593,2025-02-11
710,759,2024-04-10
493,789,2023-06-30
616,895,2024-09-15
130,478,2023-09-02
742,880,2024-12-27
510,295,2023-09-19
900,543,2024-03-05
995,596,2025-05-01
306,267,2024-11-25
998,655,2023-11-30
734,312,2023-10-22
129,292,2024-12-25
545,358,2023-10-14
92,944,2024-07-03
456,839,2024-04-21
537,637,2024-11-11
124,372,2024-11-23
760,823,2024-11-15
274,670,2023-07-29
679,587,2023-12-06
525,827,2024-02-19
974,828,2024-08-25
882,-1,2024-01-22
345,493,2024-06-12
88,755,2025-01-27
258,752,2024-08-12
628,947,2025-02-09
380,-1,2025-01-14
692,931,2024-07-24
241,631,2023-08-03
20,322,2025-04-15
979,673,2025-03-14
626,635,2023-07-06
998,-1,2024-01-16
711,609,2024-06-18
875,801,2023-11-09
593,595,2024-11-28
115,349,2025-01-01
270,748,2024-01-12
165,827,2025-06-13
451,307,2025-04-30
325,863,2024-04-09
218,506,2024-07-03
968,274,2023-08-21
418,414,2023-11-10
740,-1,2024-10-29
409,835,2024-05-01
376,792,2024-07-14
519,373,2024-06-23
569,434,2023-11-05
636,543,2024-08-10
988,572,2023-07-02
432,586,2024-06-06
679,831,2025-01-15
922,521,2025-06-02
861,631,2025-06-16
293,768,2023-11-06
748,345,2023-08-06
805,406,2023-08-04
185,375,2025-03-29
89,605,2024-10-04
301,689,2023-08-07
335,298,2023-08-15
917,532,2024-03-22
869,875,2024-01-31
480,542,2024-05-28
878,298,2024-04-15
131,368,2024-12-30
633,448,2024-08-27
407,389,2023-07-25
890,851,2024-07-08
978,750,2025-02-03
928,751,2024-10-05
819,835,2024-06-13
205,458,2025-05-07
293,-1,2024-08-22
869,327,2024-01-16
47,498,2023-11-11
314,327,2024-10-28
584,667,2024-04-02
734,897,2024-02-27
595,695,2023-12-05
130,270,2025-03-20
794,326,2024-09-18
286,567,2024-12-14
59,893,2024-04-30
682,548,2023-09-03
892,805,2023-08-31
157,734,2024-05-04
92,709,2025-02-20
278,312,2024-08-26
265,799,2025-03-14
391,412,2024-02-02
324,474,2025-04-10
927,304,2025-04-03
450,587,2024-06-03
52,525,2025-06-11
307,550,2024-12-24
430,937,2024-07-28
666,738,2023-07-30
981,797,2024-02-22
51,642,2023-07-02
65,928,2024-03-28
626,-1,2024-06-30
74,277,2023-11-14
571,804,2025-05-11
409,-1,2024-02-04
546,649,2025-02-22
743,809,2025-02-18
953,257,2024-11-02
496,470,2024-03-16
931,595,2024-08-06
832,436,2024-09-24
122,860,2024-07-18
312,913,2024-02-15
456,569,2025-01-25
194,366,2025-04-01
557,-1,2025-05-17
632,413,2023-09-09
293,665,2024-10-02
742,278,2024-04-30
672,663,2024-10-27
597,596,2024-01-19
180,546,2024-03-11
599,546,2023-11-28
601,342,2024-06-27
169,501,2024-02-28
182,593,2024-07-10
841,920,2023-11-30
837,927,2024-10-07
546,803,2025-03-21
566,286,2025-06-11
542,800,2024-01-11
717,250,2023-10-11
65,-1,2025-05-06
578,860,2024-04-15
566,637,2024-04-16
363,408,2023-08-18
831,368,2023-07-27
711,539,2024-10-04
956,769,2024-10-10
446,915,2025-05-13
180,818,2024-04-02
10,645,2024-08-17
952,493,2025-03-02
452,810,2023-12-15
713,579,2024-12-07
114,596,2023-12-29
501,571,2023-07-01
781,408,2024-04-06
554,-1,2024-12-05
165,-1,2023-12-28
977,691,2024-09-26
526,638,2024-08-25
393,468,2023-09-03
683,903,2024-11-20
665,545,2024-12-22
439,475,2024-09-18
547,681,2025-06-12
222,825,2023-11-28
732,402,2024-06-11
619,412,2025-05-12
263,598,2023-09-30
68,312,2024-07-03
331,283,2024-03-26
991,639,2024-10-22
948,791,2025-01-03
122,873,2024-09-16
10,304,2025-01-18
875,791,2023-10-24
130,800,2025-04-21
153,902,2024-12-05
961,355,2024-07-11
620,819,2025-06-10
560,345,2023-08-17
693,717,2025-01-11
987,-1,2023-08-24
441,793,2025-05-28
259,633,2024-02-16
18,918,2024-06-10
986,515,2025-02-18
900,915,2025-03-10
409,851,2025-02-13
579,903,2024-09-26
944,298,2023-11-24
461,660,2024-02-07
552,917,2024-02-18
461,880,2023-10-27
708,546,2024-12-22
536,625,2023-12-07
799,923,2024-04-26
903,946,2025-01-20
663,443,2024-05-12
894,887,2025-03-10
281,347,2024-04-01
152,480,2024-12-29
662,841,2025-01-19
425,269,2025-03-23
404,610,2025-04-02
375,571,2024-11-21
846,798,2024-09-22
753,818,2024-02-23
354,492,2023-10-30
143,766,2023-12-15
803,477,2025-04-15
457,344,2023-10-11
54,324,2023-12-31
576,459,2024-04-19
599,559,2023-08-17
864,582,2024-11-13
106,569,2024-12-01
68,607,2024-06-09
412,385,2025-03-25
943,451,2025-01-29
278,775,2024-07-30
683,287,2024-10-19
924,747,2025-02-22
293,312,2024-04-14
697,346,2025-04-17
4,388,2025-01-31
297,872,2024-11-02
213,455,2023-09-03
805,477,2024-01-07
522,566,2023-08-26
334,302,2024-09-29
241,289,2025-06-21
704,490,2024-01-26
161,487,2024-02-02
509,476,2024-05-29
614,890,2025-02-26
475,273,2025-06-09
823,302,2024-05-27
146,285,2024-02-06
986,439,2024-02-20
705,749,2024-03-10
544,-1,2023-11-26
44,489,2024-11-05
262,291,2024-06-15
120,507,2023-07-16
516,672,2024-11-12
434,585,2024-07-08
448,620,2024-04-08
344,727,2023-11-04
187,653,2023-10-10
254,311,2023-09-21
873,675,2024-08-15
303,888,2024-03-25
563,587,2023-07-27
728,883,2024-09-15
129,363,2023-12-16
313,496,2025-02-02
768,826,2023-11-17
704,443,2023-07-12
269,505,2025-03-02
776,760,2024-04-17
793,500,2024-03-11
617,361,2024-04-20
319,517,2024-06-14
305,497,2023-07-17
881,706,2024-11-05
659,266,2023-10-31
991,373,2024-07-17
794,604,2024-01-01
828,374,2025-03-13
830,927,2024-07-17
582,771,2025-03-19
722,824,2024-05-01
138,430,2025-04-28
472,565,2023-08-27
969,268,2024-01-15
568,518,2024-10-08
820,596,2024-10-12
457,339,2024-08-05
137,784,2024-11-11
949,914,2023-09-05
849,255,2023-10-31
719,849,2024-09-08
267,831,2023-09-04
607,802,2024-07-06
515,848,2024-10-09
731,587,2025-02-16
190,589,2024-09-27
17,691,2024-09-18
513,274,2024-08-25
814,717,2024-09-24
381,502,2023-07-31
260,818,2025-04-15
591,308,2024-12-02
14,776,2024-07-23
592,515,2024-07-27
703,913,2023-12-31
301,263,2024-11-23
908,724,2024-11-01
533,363,2024-10-13
845,337,2023-08-09
967,836,2024-05-17
350,878,2024-12-12
645,445,2024-07-08
464,776,2024-12-24
679,304,2025-04-30
999,926,2024-11-01
886,716,2024-05-29
95,560,2025-02-19
753,613,2024-06-05
34,889,2023-11-12
216,787,2024-07-15
345,688,2023-07-28
36,899,2025-06-09
71,850,2024-05-12
85,439,2023-11-03
644,435,2025-06-01
144,651,2023-08-26
700,260,2024-09-23
915,921,2024-09-03
283,473,2024-06-07
547,312,2024-12-06
147,620,2024-11-17
631,529,2023-09-07
79,720,2024-04-24
20,318,2025-02-10
558,310,2025-03-20
606,535,2023-08-16
806,417,2023-07-31
839,517,2023-10-03
291,489,2023-08-01
209,772,2023-08-16
263,529,2024-01-21
632,803,2025-01-03
456,795,2024-03-01
762,948,2024-10-26
450,646,2025-05-31
423,539,2025-04-04
917,784,2025-05-12
428,364,2024-12-03
843,408,2023-07-06
785,878,2024-04-04
678,319,2025-05-22
125,579,2023-09-02
57,686,2025-02-01
906,851,2024-12-29
12,503,2024-01-27
118,709,2025-04-14
974,316,2024-10-09
6,882,2024-10-08
964,780,2025-06-18
758,912,2023-11-06
297,322,2023-10-05
520,768,2024-12-13
532,913,2024-08-17
560,744,2024-09-08
85,296,2024-12-03
764,666,2023-10-06
762,352,2023-08-26
683,268,2024-01-22
848,705,2023-08-31
674,320,2024-04-06
631,579,2024-03-27
124,639,2024-07-25
10,554,2024-02-16
848,389,2025-06-22
362,412,2024-11-21
528,388,2023-09-24
969,656,2025-02-26
139,250,2024-03-28
192,595,2023-11-27
779,887,2023-09-18
706,319,2024-12-02
967,593,2024-06-16
482,465,2024-01-25
876,608,2025-06-22
28,467,2024-07-06
529,856,2025-05-11
602,897,2023-07-05
249,850,2024-11-26
829,525,2024-03-30
471,702,2025-04-25
548,359,2024-09-11
955,734,2024-11-17
24,717,2025-06-01
820,875,2025-05-13
55,876,2023-07-15
233,528,2024-07-29
982,580,2024-12-22
558,884,2024-03-22
954,330,2025-04-29
22,489,2024-05-12
700,-1,2025-06-21
463,541,2024-02-21
939,386,2023-08-24
16,286,2024-06-03
989,-1,2024-03-20
349,290,2025-06-15
684,603,2023-07-15
927,-1,2024-02-04
639,551,2025-03-04
970,354,2024-05-26
222,780,2024-04-06
539,561,2025-04-27
624,493,2024-08-17
422,567,2024-01-25
591,494,2024-06-18
280,535,2024-03-02
785,580,2023-09-05
450,356,2024-02-19
787,314,2023-10-06
172,484,2023-10-06
223,-1,2023-07-05
890,620,2023-10-13
487,707,2023-09-13
309,375,2025-06-10
862,945,2025-03-08
784,419,2025-06-06
559,622,2023-11-10
596,402,2024-11-18
348,733,2024-09-13
667,367,2024-09-13
815,657,2024-12-04
433,500,2023-08-10
564,-1,2025-03-08
538,514,2024-07-03
802,522,2024-12-25
713,624,2024-02-29
903,600,2025-02-12
523,-1,2024-05-18
378,589,2023-09-13
648,854,2024-05-08
791,358,2023-11-07
212,685,2024-05-12
946,648,2024-04-01
895,584,2024-12-22
454,-1,2024-06-16
741,612,2024-07-05
792,832,2023-08-21
685,778,2023-10-25
100,395,2025-06-25
880,398,2025-04-12
200,666,2023-11-03
151,567,2024-10-04
415,631,2023-08-01
115,273,2025-04-19
484,336,2025-06-25
585,596,2025-01-17
108,815,2024-06-25
383,341,2025-06-06
109,807,2024-11-11
368,323,2023-07-19
359,846,2023-08-11
498,525,2023-11-17
594,428,2025-03-21
840,464,2025-03-23
638,460,2024-08-04
784,935,2025-05-13
958,749,2024-03-22
658,791,2025-03-01
541,555,2024-03-14
459,940,2024-11-03
421,338,2024-07-21
439,698,2023-10-08
752,912,2025-03-27
117,446,2024-01-06
131,514,2023-11-04
827,511,2023-12-20
745,940,2024-07-26
31,773,2024-03-16
198,450,2025-06-19
987,408,2023-10-01
252,795,2025-06-12
153,612,2024-05-02
12,340,2023-08-09
555,362,2025-05-12
680,251,2023-09-22
115,295,2024-09-17
828,-1,2025-06-17
973,860,2023-06-30
284,679,2024-01-04
401,421,2025-05-11
958,341,2023-12-28
864,407,2023-10-10
602,726,2024-12-23
16,700,2024-06-30
969,357,2023-09-05
831,564,2025-05-15
651,911,2025-01-21
348,332,2024-06-06
345,355,2025-04-13
819,911,2024-04-21
873,932,2025-02-24
269,515,2025-05-07
988,823,2024-05-25
339,376,2024-04-17
747,642,2024-01-29
20,438,2025-04-06
502,641,2023-09-02
517,445,2024-05-24
344,280,2023-12-06
807,500,2024-02-15
550,782,2023-10-12
450,430,2025-05-03
728,595,2023-12-03
627,780,2023-07-21
141,317,2024-10-26
869,552,2024-10-05
652,375,2024-06-10
333,532,2024-08-05
541,304,2023-09-29
240,422,2023-09-24
548,411,2025-06-23
541,353,2024-09-18
198,303,2025-01-24
756,371,2025-02-02
526,930,2025-03-26
23,912,2024-01-14
232,461,2024-03-30
400,521,2024-01-14
280,634,2024-12-30
518,720,2024-01-23
429,369,2024-07-28
967,693,2024-08-19
845,710,2023-07-29
290,750,2024-08-19
475,320,2025-04-09
944,375,2025-06-11
623,944,2024-12-07
176,552,2024-07-04
121,429,2023-12-22
965,348,2025-01-28
196,701,2024-04-22
932,275,2023-08-17
66,585,2023-11-14
61,477,2024-10-29
836,548,2024-05-18
37,516,2025-04-15
775,737,2023-09-13
494,683,2023-11-12
825,408,2025-01-08
627,-1,2024-05-05
132,302,2025-03-07
184,587,2023-11-23
14,299,2024-09-15
576,815,2024-08-10
525,354,2023-11-23
840,552,2023-11-27
164,766,2024-04-12
507,412,2023-08-11
135,446,2024-01-15
284,455,2025-03-30
798,466,2025-01-01
850,258,2024-10-07
542,636,2023-12-15
683,783,2024-04-22
878,729,2024-06-28
120,814,2024-06-06
387,665,2024-06-21
721,547,2024-05-24
303,265,2023-12-08
221,347,2025-01-27
487,941,2025-05-13
704,807,2024-10-10
215,855,2024-08-17
410,898,2024-03-11
205,-1,2024-06-27
976,-1,2025-04-03
263,627,2023-10-07
892,427,2024-05-31
511,750,2023-10-21
781,735,2024-05-09
359,469,2023-08-02
628,340,2024-04-12
363,442,2024-05-21
408,507,2023-08-19
816,496,2024-01-24
737,784,2023-09-26
31,818,2024-09-01
547,906,2024-10-17
732,362,2023-10-21
497,811,2023-12-16
497,357,2024-02-16
758,379,2023-08-16
63,697,2024-10-28
838,612,2025-01-24
571,-1,2023-08-17
123,716,2023-09-03
812,485,2024-09-20
797,260,2025-02-11
964,261,2024-10-31
933,775,2024-05-09
514,393,2024-12-31
191,591,2025-05-09
359,761,2023-11-01
374,560,2024-09-08
670,669,2024-12-13
425,922,2024-12-30
652,864,2024-09-22
356,843,2023-11-03
304,425,2024-08-11
785,539,2024-11-28
921,284,2024-02-23
66,483,2025-04-30
913,366,2023-10-23
201,478,2024-03-11
100,580,2023-08-04
509,359,2024-08-04
361,-1,2025-03-03
427,716,2024-07-07
2,353,2024-05-16
55,587,2023-12-25
700,571,2024-10-07
266,813,2024-06-09
166,-1,2025-03-13
522,572,2025-05-06
794,331,2024-11-08
186,-1,2023-09-08
337,899,2024-10-14
630,838,2024-12-22
11,575,2025-05-05
232,600,2023-09-23
528,634,2023-07-22
194,578,2023-12-30
95,593,2025-03-21
649,494,2023-12-15
131,775,2024-07-20
554,637,2024-09-14
870,338,2023-10-31
296,684,2024-08-18
904,778,2025-03-02
634,487,2023-07-06
483,750,2024-07-18
413,518,2024-10-09
143,749,2025-06-18
755,251,2024-07-26
69,696,2024-01-29
357,327,2023-10-01
501,707,2024-10-24
627,397,2024-06-23
194,457,2023-08-27
219,458,2023-07-15
253,769,2025-01-04
386,616,2023-10-25
862,922,2025-04-20
659,885,2024-11-11
557,827,2024-02-07
90,412,2025-04-23
783,589,2025-02-16
112,462,2024-12-14
629,855,2024-03-11
794,781,2025-04-26
314,568,2023-08-20
906,831,2024-09-18
399,293,2024-09-19
108,322,2023-09-20
50,-1,2024-07-02
48,853,2023-12-23
629,578,2025-06-23
907,813,2024-10-01
110,321,2023-12-31
329,713,2023-08-19
262,564,2024-05-15
162,939,2024-09-17
140,510,2024-06-17
882,939,2025-05-11
64,277,2024-12-22
881,949,2025-01-01
435,465,2024-01-16
437,379,2024-11-18
687,696,2024-05-15
103,630,2025-04-14
359,917,2024-12-30
41,-1,2023-11-06
146,431,2024-06-19
186,800,2025-01-19
503,449,2024-09-12
980,944,2024-08-28
351,520,2025-06-13
588,252,2024-08-22
690,808,2024-06-08
207,349,2024-06-20
752,787,2024-11-28
511,467,2024-10-15
508,488,2023-07-24
540,739,2025-04-27
325,481,2024-09-13
552,399,2025-02-05
171,758,2023-09-03
74,485,2024-12-25
927,-1,2024-07-22
50,276,2025-01-11
704,-1,2023-11-05
951,562,2025-06-20
858,769,2025-02-16
73,629,2025-03-10
920,465,2024-02-08
968,471,2024-12-04
611,687,2024-09-17
987,887,2024-10-25
494,635,2023-07-23
538,617,2024-04-21
43,748,2024-06-12
86,658,2024-04-24
145,557,2024-12-29
3,317,2024-03-13
545,324,2023-12-04
235,364,2023-12-28
201,664,2025-02-28
761,871,2024-05-03
144,719,2023-12-18
65,690,2025-01-06
683,532,2024-01-01
924,889,2025-04-26
849,759,2023-07-14
142,868,2023-09-06
911,944,2024-09-12
990,662,2024-11-15
698,438,2024-10-18
935,465,2024-05-23
11,797,2024-04-02
198,361,2024-06-02
213,711,2023-11-13
954,542,2024-02-15
350,404,2025-04-20
263,560,2025-01-30
159,766,2024-05-17
353,460,2025-01-26
333,559,2025-03-29
666,573,2024-06-21
207,806,2024-01-30
294,614,2024-11-21
192,349,2025-02-17
168,667,2024-04-16
758,833,2024-08-11
737,458,2025-03-31
587,342,2024-07-29
684,-1,2024-04-05
11,529,2023-07-23
679,329,2025-01-05
407,844,2023-09-12
337,-1,2025-05-12
983,568,2024-05-28
804,677,2023-11-12
81,636,2024-11-14
482,261,2024-05-16
324,666,2023-08-18
499,443,2024-12-04
261,918,2024-01-27
560,922,2025-03-04
37,342,2025-05-09
642,-1,2024-07-29
82,943,2023-09-22
21,851,2024-02-25
661,583,2023-10-09
138,659,2024-12-26
444,590,2023-09-28
473,606,2024-01-06
522,506,2025-04-18
512,530,2024-08-03
751,555,2023-08-05
105,325,2023-11-09
421,595,2023-11-11
888,817,2024-03-13
419,444,2025-05-01
381,512,2024-11-13
627,463,2023-08-20
519,453,2024-07-07
316,537,2024-03-30
493,600,2025-02-02
745,254,2023-08-03
495,556,2024-10-16
218,945,2024-01-27
37,643,2023-11-12
262,829,2023-10-09
672,828,2023-08-29
776,837,2024-03-12
863,947,2025-04-18
901,936,2023-06-29
218,780,2024-03-15
472,463,2025-05-15
214,645,2025-01-11
453,463,2024-07-17
176,748,2024-01-09
163,562,2025-02-26
444,915,2024-01-21
321,719,2024-03-13
447,430,2024-03-07
825,935,2023-07-09
607,382,2024-12-08
736,487,2023-08-08
372,-1,2024-10-20
217,551,2024-08-23
396,409,2024-04-15
629,656,2023-09-11
544,811,2025-03-01
690,632,2025-02-21
933,732,2024-10-03
239,427,2025-06-20
35,854,2023-08-16
909,-1,2024-08-25
839,453,2024-08-28
43,636,2023-07-26
736,670,2025-05-02
339,557,2025-01-24
259,-1,2025-06-16
812,893,2023-10-12
493,422,2024-02-25
556,901,2025-02-16
674,756,2025-06-22
609,366,2024-01-27
664,405,2025-06-02
862,867,2023-07-14
779,829,2024-03-12
289,360,2024-06-17
468,354,2024-06-17
305,588,2025-03-17
673,421,2025-04-20
143,684,2024-07-06
578,521,2025-06-03
983,613,2024-11-26
880,830,2025-05-11
537,571,2025-03-21
375,313,2024-10-21
765,307,2023-06-27
719,416,2025-02-24
705,857,2024-03-05
409,575,2024-03-04
344,534,2024-02-24
752,348,2024-10-13
583,825,2024-05-02
445,500,2023-07-21
420,-1,2025-03-16
73,541,2023-09-20
827,698,2024-02-28
145,886,2024-02-26
843,921,2024-09-21
899,285,2025-03-17
473,-1,2024-07-26
831,884,2024-09-18
379,874,2024-11-19
86,761,2025-02-14
239,811,2023-10-26
153,355,2024-07-15
234,818,2025-05-27
628,901,2025-03-14
270,880,2023-07-23
620,381,2024-03-29
486,308,2025-04-06
579,758,2025-04-10
670,559,2024-09-01
975,608,2024-09-01
116,930,2025-05-03
98,309,2024-07-09
315,859,2024-01-16
5,578,2025-02-16
23,-1,2024-01-01
152,384,2023-12-21
138,515,2025-05-27
372,741,2023-11-24
106,304,2024-04-04
358,299,2024-12-12
779,335,2024-05-14
253,823,2024-02-29
526,647,2024-12-05
50,351,2025-06-21
424,728,2024-04-07
910,554,2024-09-15
333,607,2024-02-08
79,752,2025-06-18
371,582,2024-11-09
235,894,2024-07-29
644,261,2024-08-18
4,305,2024-01-29
708,526,2024-07-08
22,747,2024-03-21
768,544,2024-03-10
937,632,2024-04-07
706,790,2025-01-26
704,857,2025-03-02
105,918,2024-01-13
478,713,2023-09-10
288,625,2024-01-01
173,676,2025-01-05
221,593,2024-12-05
392,412,2023-11-18
609,838,2025-04-13
835,515,2024-04-15
758,927,2025-03-23
583,619,2023-07-09
546,411,2025-03-29
383,918,2024-02-11
986,726,2025-03-28
801,701,2024-10-03
330,420,2025-04-05
42,523,2024-02-09
93,768,2023-12-21
275,688,2025-05-09
905,763,2025-03-02
511,334,2025-02-12
334,782,2024-02-26
