customer_id,score,score_date
248,406.0,2025-02-08
973,947.0,2025-03-11
962,481.0,2025-02-03
234,756.0,2025-04-05
914,306.0,2025-01-09
870,891.0,2023-09-08
347,693.0,2025-03-14
636,668.0,2024-09-18
813,650.0,2024-08-13
759,445.0,2025-04-24
745,898.0,2024-11-21
91,319.0,2024-12-19
198,456.0,2023-07-08
952,373.0,2024-08-10
417,497.0,2023-08-20
502,335.0,2025-05-08
825,673.0,2024-04-02
997,457.0,2024-04-19
255,722.0,2025-04-23
972,NULL,2024-02-23
58,839.0,2023-12-27
634,701.0,2025-03-27
753,286.0,2024-09-29
668,908.0,2025-01-01
36,622.0,2023-11-04
940,409.0,2023-09-10
4,337.0,2023-09-16
477,646.0,2024-09-25
222,532.0,2023-11-16
659,856.0,2023-09-13
402,303.0,2023-12-04
995,465.0,2023-12-16
919,332.0,2023-08-12
861,307.0,2024-10-18
835,651.0,2023-09-20
589,289.0,2025-06-23
167,639.0,2025-02-12
619,814.0,2024-10-12
117,602.0,2024-12-16
543,561.0,2023-08-06
314,848.0,2024-04-22
296,429.0,2024-07-10
327,675.0,2024-06-05
247,882.0,2024-01-12
143,946.0,2024-04-14
333,395.0,2024-07-20
242,722.0,2025-01-01
78,770.0,2025-05-13
640,367.0,2023-08-05
546,685.0,2023-12-01
627,663.0,2025-03-06
460,436.0,2024-10-10
611,469.0,2023-06-27
384,906.0,2024-06-30
389,421.0,2024-11-05
972,910.0,2025-06-02
373,396.0,2024-03-24
114,694.0,2024-05-09
157,804.0,2025-06-02
544,599.0,2025-03-19
905,784.0,2023-10-01
247,714.0,2023-09-06
751,420.0,2023-12-14
264,630.0,2024-07-30
330,794.0,2024-11-20
568,524.0,2025-05-28
14,629.0,2024-12-21
760,338.0,2024-10-26
604,748.0,2024-09-16
813,344.0,2023-07-29
768,390.0,2024-11-26
50,430.0,2025-02-25
180,NULL,2024-11-25
91,828.0,2024-02-19
663,461.0,2025-01-17
858,569.0,2025-06-06
562,527.0,2023-08-11
503,776.0,2024-05-10
454,440.0,2023-10-18
747,316.0,2024-05-15
753,882.0,2024-07-10
309,548.0,2025-06-06
718,769.0,2024-02-16
298,769.0,2025-02-09
310,373.0,2024-09-26
488,NULL,2023-08-26
171,742.0,2024-06-04
536,751.0,2024-01-29
416,325.0,2024-12-16
925,311.0,2025-04-03
438,811.0,2024-04-03
953,264.0,2024-03-02
870,772.0,2024-02-06
218,867.0,2024-05-12
845,534.0,2024-07-30
802,448.0,2023-08-28
413,325.0,2025-02-24
495,858.0,2024-03-15
163,528.0,2024-10-03
578,551.0,2025-03-08
877,636.0,2024-03-04
64,400.0,2024-06-03
789,259.0,2025-05-07
650,509.0,2024-04-30
953,499.0,2024-10-20
302,691.0,2024-05-11
510,565.0,2025-05-18
690,298.0,2025-03-08
577,741.0,2025-03-12
286,943.0,2023-10-31
989,869.0,2024-03-27
335,745.0,2024-07-28
277,NULL,2024-04-14
134,310.0,2024-05-18
490,561.0,2024-12-06
364,879.0,2024-04-15
149,887.0,2023-11-24
454,508.0,2025-01-17
172,932.0,2023-07-23
458,910.0,2024-01-08
615,321.0,2025-01-14
586,279.0,2024-09-19
92,862.0,2024-05-27
147,919.0,2025-03-02
333,857.0,2024-12-10
544,310.0,2025-06-23
830,850.0,2024-04-20
590,618.0,2025-01-08
553,676.0,2023-09-10
378,778.0,2024-08-12
157,311.0,2024-10-30
651,546.0,2025-06-06
943,889.0,2025-03-16
596,405.0,2025-06-06
636,447.0,2023-08-11
823,844.0,2023-12-20
592,507.0,2025-03-08
327,728.0,2023-10-21
16,947.0,2025-06-13
495,663.0,2023-07-19
536,455.0,2025-03-21
501,711.0,2024-03-28
981,747.0,2023-12-10
615,560.0,2025-01-11
41,750.0,2023-08-03
227,679.0,2024-04-20
521,457.0,2025-06-02
48,604.0,2024-02-20
551,850.0,2024-09-07
375,840.0,2023-07-21
807,591.0,2024-07-20
667,297.0,2024-03-19
77,622.0,2024-07-23
97,867.0,2024-12-21
676,260.0,2025-01-18
538,441.0,2024-06-16
552,895.0,2024-09-14
606,NULL,2024-01-13
58,359.0,2025-05-24
684,829.0,2023-09-05
606,477.0,2025-01-31
167,NULL,2024-02-13
577,254.0,2024-07-25
498,424.0,2023-07-28
115,799.0,2023-07-19
556,946.0,2024-07-31
142,664.0,2023-12-11
949,489.0,2023-07-20
697,926.0,2023-10-18
965,828.0,2025-01-10
764,437.0,2024-11-03
212,629.0,2024-01-23
258,852.0,2025-06-21
563,402.0,2024-08-29
311,280.0,2024-12-15
23,419.0,2025-06-13
934,313.0,2024-08-14
12,654.0,2025-02-06
356,879.0,2025-05-03
711,448.0,2025-04-25
687,550.0,2024-06-17
549,825.0,2024-05-18
732,NULL,2024-02-11
716,775.0,2025-04-11
448,938.0,2024-04-22
732,809.0,2023-09-07
184,684.0,2023-08-31
450,468.0,2023-12-22
123,496.0,2023-11-01
49,NULL,2024-09-12
356,420.0,2024-08-01
534,524.0,2024-08-29
470,470.0,2023-12-08
151,922.0,2023-12-02
452,891.0,2023-12-14
974,559.0,2025-06-23
160,271.0,2025-06-26
191,NULL,2024-05-23
125,546.0,2025-05-12
477,446.0,2023-09-30
694,473.0,2024-05-08
409,941.0,2024-06-04
511,268.0,2025-01-27
880,270.0,2024-09-26
795,418.0,2023-08-11
538,803.0,2023-07-12
810,685.0,2025-05-10
328,NULL,2024-06-29
490,511.0,2024-10-26
274,917.0,2025-01-25
599,684.0,2023-08-15
47,942.0,2025-06-12
193,690.0,2023-08-27
403,931.0,2025-01-20
860,825.0,2025-05-04
614,672.0,2024-07-03
389,874.0,2024-06-05
969,NULL,2024-12-27
92,837.0,2024-03-16
130,869.0,2025-03-29
633,777.0,2024-07-27
430,796.0,2023-07-17
143,693.0,2025-04-27
271,508.0,2023-10-29
706,NULL,2025-03-22
562,856.0,2025-01-05
408,941.0,2023-09-16
474,653.0,2024-08-15
962,526.0,2025-05-10
495,543.0,2024-08-08
573,564.0,2025-02-11
268,714.0,2023-11-30
405,383.0,2024-01-23
532,766.0,2023-11-10
838,739.0,2024-11-23
212,929.0,2024-09-11
719,304.0,2023-07-23
375,810.0,2025-03-30
721,801.0,2023-12-09
335,319.0,2024-08-13
263,808.0,2023-07-06
607,640.0,2024-05-08
394,588.0,2024-09-19
996,555.0,2025-03-16
875,854.0,2025-04-08
925,880.0,2024-04-07
754,567.0,2025-03-05
167,NULL,2023-09-05
237,359.0,2023-11-30
987,579.0,2023-09-05
259,596.0,2025-06-14
914,627.0,2024-10-11
849,646.0,2024-12-12
864,379.0,2023-09-21
671,572.0,2025-06-04
682,657.0,2023-09-03
13,792.0,2024-07-12
62,678.0,2025-03-01
199,394.0,2024-05-01
63,852.0,2024-10-05
4,698.0,2025-06-16
615,354.0,2023-12-17
363,336.0,2023-09-17
620,946.0,2025-05-03
719,497.0,2023-09-23
1,391.0,2023-07-23
975,858.0,2023-12-19
538,626.0,2023-09-19
104,791.0,2025-05-18
465,298.0,2024-10-30
792,897.0,2023-07-08
404,891.0,2023-07-11
634,773.0,2023-11-05
200,NULL,2025-05-11
591,925.0,2024-04-25
51,280.0,2024-06-29
37,298.0,2024-10-01
578,459.0,2024-09-10
387,NULL,2023-11-30
847,814.0,2024-02-26
444,930.0,2024-12-17
445,601.0,2024-06-20
855,891.0,2023-07-21
392,862.0,2023-09-21
536,936.0,2024-11-27
691,762.0,2024-12-01
918,588.0,2024-06-08
610,948.0,2024-05-29
584,821.0,2024-12-18
900,NULL,2023-12-05
121,703.0,2023-08-28
851,757.0,2025-06-12
241,337.0,2024-12-04
582,575.0,2024-09-21
905,644.0,2024-06-29
705,787.0,2024-05-11
76,362.0,2023-08-22
310,273.0,2023-11-27
100,671.0,2024-08-06
200,591.0,2024-04-27
146,414.0,2025-03-17
538,506.0,2024-11-23
146,668.0,2024-09-12
823,803.0,2025-05-06
601,282.0,2023-08-13
598,822.0,2025-03-17
320,868.0,2025-01-20
347,488.0,2024-04-15
962,677.0,2023-07-12
498,268.0,2023-09-25
616,578.0,2024-07-18
963,407.0,2025-03-13
974,663.0,2025-03-21
197,843.0,2025-02-17
308,750.0,2024-02-17
972,495.0,2023-10-31
58,296.0,2024-10-08
421,659.0,2023-07-28
514,281.0,2025-01-10
198,433.0,2025-04-03
565,856.0,2024-04-23
739,253.0,2023-10-05
253,572.0,2024-09-22
343,566.0,2024-08-14
159,769.0,2023-09-06
911,618.0,2024-01-10
323,534.0,2024-03-03
713,419.0,2023-09-07
438,791.0,2023-07-29
525,428.0,2024-02-29
802,812.0,2024-09-23
6,378.0,2024-04-15
361,NULL,2025-03-11
727,549.0,2023-10-04
389,731.0,2024-03-22
174,563.0,2024-01-19
347,913.0,2024-11-23
107,502.0,2024-02-16
220,902.0,2025-05-28
511,378.0,2024-09-18
129,253.0,2023-07-19
658,900.0,2024-08-26
802,567.0,2024-11-03
775,880.0,2024-07-05
484,723.0,2024-09-01
369,564.0,2023-07-31
28,823.0,2023-08-21
236,758.0,2024-02-28
571,357.0,2024-07-21
465,838.0,2024-07-27
858,652.0,2024-01-16
370,627.0,2024-08-24
564,365.0,2023-07-14
12,753.0,2025-05-05
225,562.0,2023-09-16
821,492.0,2024-01-09
722,619.0,2023-08-07
516,356.0,2024-07-24
786,598.0,2023-07-16
917,707.0,2024-09-28
419,388.0,2024-09-28
484,279.0,2025-02-14
838,848.0,2025-05-27
108,767.0,2023-08-19
873,857.0,2023-10-11
158,712.0,2024-11-29
427,487.0,2024-03-09
773,881.0,2023-07-06
810,937.0,2023-12-19
617,541.0,2024-06-22
169,588.0,2024-03-11
279,758.0,2024-02-12
135,334.0,2024-03-11
263,950.0,2023-08-09
687,329.0,2024-04-09
160,805.0,2024-08-25
118,613.0,2023-07-31
91,573.0,2024-11-27
739,597.0,2024-09-03
247,693.0,2023-08-10
805,421.0,2023-09-18
777,881.0,2024-03-11
400,667.0,2024-04-09
384,466.0,2024-11-25
556,598.0,2024-02-25
89,791.0,2024-03-19
663,476.0,2024-11-01
708,526.0,2023-09-02
868,642.0,2024-01-07
427,NULL,2024-10-18
851,408.0,2023-08-02
105,577.0,2024-11-01
545,780.0,2023-11-27
978,253.0,2024-01-11
559,911.0,2024-07-11
26,916.0,2025-05-31
580,568.0,2025-05-22
676,681.0,2024-09-08
476,369.0,2025-03-30
408,606.0,2025-03-23
74,717.0,2024-02-07
128,320.0,2024-06-30
103,597.0,2024-06-15
622,418.0,2024-04-14
178,295.0,2024-01-28
355,593.0,2024-05-05
693,893.0,2023-12-15
972,534.0,2024-07-15
634,941.0,2024-07-03
567,525.0,2025-05-09
923,500.0,2025-06-01
553,871.0,2023-10-20
169,638.0,2023-10-10
842,262.0,2024-07-14
45,556.0,2025-05-18
184,598.0,2024-02-01
316,516.0,2024-02-29
231,443.0,2025-02-16
989,706.0,2025-02-17
454,NULL,2025-03-01
654,434.0,2023-08-31
66,250.0,2024-11-14
95,318.0,2025-03-09
143,717.0,2024-06-24
7,355.0,2024-06-12
616,848.0,2024-04-25
27,NULL,2023-12-30
23,896.0,2023-07-27
422,471.0,2024-02-04
152,864.0,2024-10-09
769,437.0,2023-12-28
782,408.0,2023-08-15
145,539.0,2025-05-25
559,948.0,2024-03-14
607,940.0,2023-11-24
501,360.0,2023-09-23
128,886.0,2023-09-01
860,439.0,2024-01-10
346,791.0,2023-09-16
629,773.0,2023-10-09
447,443.0,2024-11-10
875,NULL,2024-01-02
586,464.0,2025-05-25
477,462.0,2023-12-26
675,827.0,2023-09-20
384,440.0,2024-06-26
767,NULL,2024-12-08
602,455.0,2023-12-10
870,NULL,2024-08-14
385,607.0,2024-10-31
674,693.0,2023-12-12
273,580.0,2024-05-01
439,596.0,2024-10-25
476,799.0,2024-02-10
920,665.0,2025-04-21
681,355.0,2025-04-07
757,801.0,2023-10-03
427,842.0,2024-10-27
23,NULL,2025-05-05
576,784.0,2024-07-25
513,341.0,2025-03-05
585,798.0,2024-03-07
29,666.0,2025-05-24
222,453.0,2024-03-02
204,326.0,2025-02-25
800,568.0,2023-08-28
877,282.0,2024-02-28
315,307.0,2023-12-17
230,433.0,2024-11-16
49,576.0,2025-01-05
437,253.0,2023-08-09
118,763.0,2025-02-02
313,394.0,2024-05-21
123,571.0,2023-11-23
642,523.0,2023-11-24
588,651.0,2025-03-08
874,307.0,2025-01-07
655,NULL,2024-07-01
127,775.0,2024-07-16
152,344.0,2023-12-29
505,457.0,2025-04-25
456,315.0,2023-09-14
955,277.0,2024-08-26
396,476.0,2023-07-04
269,325.0,2025-05-10
519,883.0,2024-09-12
319,714.0,2023-11-27
96,781.0,2024-11-30
560,737.0,2023-11-30
332,719.0,2025-01-13
529,915.0,2023-10-23
309,786.0,2024-08-15
492,431.0,2023-08-29
622,450.0,2025-05-08
854,502.0,2024-10-27
202,283.0,2023-12-17
462,919.0,2024-07-22
234,386.0,2024-12-07
103,586.0,2025-06-01
468,NULL,2025-03-28
940,381.0,2024-02-17
669,NULL,2023-07-18
451,581.0,2025-04-09
203,800.0,2023-12-12
274,265.0,2024-09-04
542,624.0,2023-12-08
868,743.0,2025-05-23
930,632.0,2025-02-09
126,505.0,2024-05-21
571,757.0,2024-02-19
825,484.0,2023-10-30
126,622.0,2024-03-28
213,423.0,2024-11-20
650,862.0,2023-08-16
194,250.0,2023-09-04
835,799.0,2024-06-09
861,916.0,2024-10-26
518,922.0,2025-04-09
807,271.0,2024-10-06
907,852.0,2023-07-05
1000,463.0,2025-06-17
538,496.0,2025-05-03
408,500.0,2025-01-20
293,687.0,2024-08-07
235,425.0,2025-03-15
95,766.0,2024-12-03
414,763.0,2025-03-07
363,362.0,2024-06-17
174,641.0,2024-03-07
134,378.0,2025-06-13
712,431.0,2024-07-10
930,726.0,2024-06-19
84,367.0,2025-03-25
117,831.0,2025-04-09
185,317.0,2025-04-29
771,379.0,2024-07-14
647,NULL,2024-11-03
108,759.0,2024-06-21
15,562.0,2024-02-14
762,771.0,2024-02-21
530,946.0,2024-04-22
530,832.0,2023-11-05
977,599.0,2024-11-12
389,397.0,2023-07-02
751,375.0,2024-04-20
868,812.0,2023-06-29
216,880.0,2024-11-10
420,451.0,2024-09-25
195,869.0,2023-08-01
242,488.0,2025-06-08
293,NULL,2023-08-28
56,688.0,2023-06-29
897,629.0,2025-04-26
308,822.0,2023-08-10
976,657.0,2025-03-22
179,736.0,2025-06-12
366,472.0,2024-10-19
801,715.0,2024-09-27
985,487.0,2024-03-28
7,281.0,2024-08-21
800,593.0,2025-02-11
710,759.0,2024-04-10
493,789.0,2023-06-30
616,895.0,2024-09-15
130,478.0,2023-09-02
742,880.0,2024-12-27
510,295.0,2023-09-19
900,543.0,2024-03-05
995,596.0,2025-05-01
306,267.0,2024-11-25
998,655.0,2023-11-30
734,312.0,2023-10-22
129,292.0,2024-12-25
545,358.0,2023-10-14
92,944.0,2024-07-03
456,839.0,2024-04-21
537,637.0,2024-11-11
124,372.0,2024-11-23
760,823.0,2024-11-15
274,670.0,2023-07-29
679,587.0,2023-12-06
525,827.0,2024-02-19
974,828.0,2024-08-25
882,NULL,2024-01-22
345,493.0,2024-06-12
88,755.0,2025-01-27
258,752.0,2024-08-12
628,947.0,2025-02-09
380,NULL,2025-01-14
692,931.0,2024-07-24
241,631.0,2023-08-03
20,322.0,2025-04-15
979,673.0,2025-03-14
626,635.0,2023-07-06
998,NULL,2024-01-16
711,609.0,2024-06-18
875,801.0,2023-11-09
593,595.0,2024-11-28
115,349.0,2025-01-01
270,748.0,2024-01-12
165,827.0,2025-06-13
451,307.0,2025-04-30
325,863.0,2024-04-09
218,506.0,2024-07-03
968,274.0,2023-08-21
418,414.0,2023-11-10
740,NULL,2024-10-29
409,835.0,2024-05-01
376,792.0,2024-07-14
519,373.0,2024-06-23
569,434.0,2023-11-05
636,543.0,2024-08-10
988,572.0,2023-07-02
432,586.0,2024-06-06
679,831.0,2025-01-15
922,521.0,2025-06-02
861,631.0,2025-06-16
293,768.0,2023-11-06
748,345.0,2023-08-06
805,406.0,2023-08-04
185,375.0,2025-03-29
89,605.0,2024-10-04
301,689.0,2023-08-07
335,298.0,2023-08-15
917,532.0,2024-03-22
869,875.0,2024-01-31
480,542.0,2024-05-28
878,298.0,2024-04-15
131,368.0,2024-12-30
633,448.0,2024-08-27
407,389.0,2023-07-25
890,851.0,2024-07-08
978,750.0,2025-02-03
928,751.0,2024-10-05
819,835.0,2024-06-13
205,458.0,2025-05-07
293,NULL,2024-08-22
869,327.0,2024-01-16
47,498.0,2023-11-11
314,327.0,2024-10-28
584,667.0,2024-04-02
734,897.0,2024-02-27
595,695.0,2023-12-05
130,270.0,2025-03-20
794,326.0,2024-09-18
286,567.0,2024-12-14
59,893.0,2024-04-30
682,548.0,2023-09-03
892,805.0,2023-08-31
157,734.0,2024-05-04
92,709.0,2025-02-20
278,312.0,2024-08-26
265,799.0,2025-03-14
391,412.0,2024-02-02
324,474.0,2025-04-10
927,304.0,2025-04-03
450,587.0,2024-06-03
52,525.0,2025-06-11
307,550.0,2024-12-24
430,937.0,2024-07-28
666,738.0,2023-07-30
981,797.0,2024-02-22
51,642.0,2023-07-02
65,928.0,2024-03-28
626,NULL,2024-06-30
74,277.0,2023-11-14
571,804.0,2025-05-11
409,NULL,2024-02-04
546,649.0,2025-02-22
743,809.0,2025-02-18
953,257.0,2024-11-02
496,470.0,2024-03-16
931,595.0,2024-08-06
832,436.0,2024-09-24
122,860.0,2024-07-18
312,913.0,2024-02-15
456,569.0,2025-01-25
194,366.0,2025-04-01
557,NULL,2025-05-17
632,413.0,2023-09-09
293,665.0,2024-10-02
742,278.0,2024-04-30
672,663.0,2024-10-27
597,596.0,2024-01-19
180,546.0,2024-03-11
599,546.0,2023-11-28
601,342.0,2024-06-27
169,501.0,2024-02-28
182,593.0,2024-07-10
841,920.0,2023-11-30
837,927.0,2024-10-07
546,803.0,2025-03-21
566,286.0,2025-06-11
542,800.0,2024-01-11
717,250.0,2023-10-11
65,NULL,2025-05-06
578,860.0,2024-04-15
566,637.0,2024-04-16
363,408.0,2023-08-18
831,368.0,2023-07-27
711,539.0,2024-10-04
956,769.0,2024-10-10
446,915.0,2025-05-13
180,818.0,2024-04-02
10,645.0,2024-08-17
952,493.0,2025-03-02
452,810.0,2023-12-15
713,579.0,2024-12-07
114,596.0,2023-12-29
501,571.0,2023-07-01
781,408.0,2024-04-06
554,NULL,2024-12-05
165,NULL,2023-12-28
977,691.0,2024-09-26
526,638.0,2024-08-25
393,468.0,2023-09-03
683,903.0,2024-11-20
665,545.0,2024-12-22
439,475.0,2024-09-18
547,681.0,2025-06-12
222,825.0,2023-11-28
732,402.0,2024-06-11
619,412.0,2025-05-12
263,598.0,2023-09-30
68,312.0,2024-07-03
331,283.0,2024-03-26
991,639.0,2024-10-22
948,791.0,2025-01-03
122,873.0,2024-09-16
10,304.0,2025-01-18
875,791.0,2023-10-24
130,800.0,2025-04-21
153,902.0,2024-12-05
961,355.0,2024-07-11
620,819.0,2025-06-10
560,345.0,2023-08-17
693,717.0,2025-01-11
987,NULL,2023-08-24
441,793.0,2025-05-28
259,633.0,2024-02-16
18,918.0,2024-06-10
986,515.0,2025-02-18
900,915.0,2025-03-10
409,851.0,2025-02-13
579,903.0,2024-09-26
944,298.0,2023-11-24
461,660.0,2024-02-07
552,917.0,2024-02-18
461,880.0,2023-10-27
708,546.0,2024-12-22
536,625.0,2023-12-07
799,923.0,2024-04-26
903,946.0,2025-01-20
663,443.0,2024-05-12
894,887.0,2025-03-10
281,347.0,2024-04-01
152,480.0,2024-12-29
662,841.0,2025-01-19
425,269.0,2025-03-23
404,610.0,2025-04-02
375,571.0,2024-11-21
846,798.0,2024-09-22
753,818.0,2024-02-23
354,492.0,2023-10-30
143,766.0,2023-12-15
803,477.0,2025-04-15
457,344.0,2023-10-11
54,324.0,2023-12-31
576,459.0,2024-04-19
599,559.0,2023-08-17
864,582.0,2024-11-13
106,569.0,2024-12-01
68,607.0,2024-06-09
412,385.0,2025-03-25
943,451.0,2025-01-29
278,775.0,2024-07-30
683,287.0,2024-10-19
924,747.0,2025-02-22
293,312.0,2024-04-14
697,346.0,2025-04-17
4,388.0,2025-01-31
297,872.0,2024-11-02
213,455.0,2023-09-03
805,477.0,2024-01-07
522,566.0,2023-08-26
334,302.0,2024-09-29
241,289.0,2025-06-21
704,490.0,2024-01-26
161,487.0,2024-02-02
509,476.0,2024-05-29
614,890.0,2025-02-26
475,273.0,2025-06-09
823,302.0,2024-05-27
146,285.0,2024-02-06
986,439.0,2024-02-20
705,749.0,2024-03-10
544,NULL,2023-11-26
44,489.0,2024-11-05
262,291.0,2024-06-15
120,507.0,2023-07-16
516,672.0,2024-11-12
434,585.0,2024-07-08
448,620.0,2024-04-08
344,727.0,2023-11-04
187,653.0,2023-10-10
254,311.0,2023-09-21
873,675.0,2024-08-15
303,888.0,2024-03-25
563,587.0,2023-07-27
728,883.0,2024-09-15
129,363.0,2023-12-16
313,496.0,2025-02-02
768,826.0,2023-11-17
704,443.0,2023-07-12
269,505.0,2025-03-02
776,760.0,2024-04-17
793,500.0,2024-03-11
617,361.0,2024-04-20
319,517.0,2024-06-14
305,497.0,2023-07-17
881,706.0,2024-11-05
659,266.0,2023-10-31
991,373.0,2024-07-17
794,604.0,2024-01-01
828,374.0,2025-03-13
830,927.0,2024-07-17
582,771.0,2025-03-19
722,824.0,2024-05-01
138,430.0,2025-04-28
472,565.0,2023-08-27
969,268.0,2024-01-15
568,518.0,2024-10-08
820,596.0,2024-10-12
457,339.0,2024-08-05
137,784.0,2024-11-11
949,914.0,2023-09-05
849,255.0,2023-10-31
719,849.0,2024-09-08
267,831.0,2023-09-04
607,802.0,2024-07-06
515,848.0,2024-10-09
731,587.0,2025-02-16
190,589.0,2024-09-27
17,691.0,2024-09-18
513,274.0,2024-08-25
814,717.0,2024-09-24
381,502.0,2023-07-31
260,818.0,2025-04-15
591,308.0,2024-12-02
14,776.0,2024-07-23
592,515.0,2024-07-27
703,913.0,2023-12-31
301,263.0,2024-11-23
908,724.0,2024-11-01
533,363.0,2024-10-13
845,337.0,2023-08-09
967,836.0,2024-05-17
350,878.0,2024-12-12
645,445.0,2024-07-08
464,776.0,2024-12-24
679,304.0,2025-04-30
999,926.0,2024-11-01
886,716.0,2024-05-29
95,560.0,2025-02-19
753,613.0,2024-06-05
34,889.0,2023-11-12
216,787.0,2024-07-15
345,688.0,2023-07-28
36,899.0,2025-06-09
71,850.0,2024-05-12
85,439.0,2023-11-03
644,435.0,2025-06-01
144,651.0,2023-08-26
700,260.0,2024-09-23
915,921.0,2024-09-03
283,473.0,2024-06-07
547,312.0,2024-12-06
147,620.0,2024-11-17
631,529.0,2023-09-07
79,720.0,2024-04-24
20,318.0,2025-02-10
558,310.0,2025-03-20
606,535.0,2023-08-16
806,417.0,2023-07-31
839,517.0,2023-10-03
291,489.0,2023-08-01
209,772.0,2023-08-16
263,529.0,2024-01-21
632,803.0,2025-01-03
456,795.0,2024-03-01
762,948.0,2024-10-26
450,646.0,2025-05-31
423,539.0,2025-04-04
917,784.0,2025-05-12
428,364.0,2024-12-03
843,408.0,2023-07-06
785,878.0,2024-04-04
678,319.0,2025-05-22
125,579.0,2023-09-02
57,686.0,2025-02-01
906,851.0,2024-12-29
12,503.0,2024-01-27
118,709.0,2025-04-14
974,316.0,2024-10-09
6,882.0,2024-10-08
964,780.0,2025-06-18
758,912.0,2023-11-06
297,322.0,2023-10-05
520,768.0,2024-12-13
532,913.0,2024-08-17
560,744.0,2024-09-08
85,296.0,2024-12-03
764,666.0,2023-10-06
762,352.0,2023-08-26
683,268.0,2024-01-22
848,705.0,2023-08-31
674,320.0,2024-04-06
631,579.0,2024-03-27
124,639.0,2024-07-25
10,554.0,2024-02-16
848,389.0,2025-06-22
362,412.0,2024-11-21
528,388.0,2023-09-24
969,656.0,2025-02-26
139,250.0,2024-03-28
192,595.0,2023-11-27
779,887.0,2023-09-18
706,319.0,2024-12-02
967,593.0,2024-06-16
482,465.0,2024-01-25
876,608.0,2025-06-22
28,467.0,2024-07-06
529,856.0,2025-05-11
602,897.0,2023-07-05
249,850.0,2024-11-26
829,525.0,2024-03-30
471,702.0,2025-04-25
548,359.0,2024-09-11
955,734.0,2024-11-17
24,717.0,2025-06-01
820,875.0,2025-05-13
55,876.0,2023-07-15
233,528.0,2024-07-29
982,580.0,2024-12-22
558,884.0,2024-03-22
954,330.0,2025-04-29
22,489.0,2024-05-12
700,NULL,2025-06-21
463,541.0,2024-02-21
939,386.0,2023-08-24
16,286.0,2024-06-03
989,NULL,2024-03-20
349,290.0,2025-06-15
684,603.0,2023-07-15
927,NULL,2024-02-04
639,551.0,2025-03-04
970,354.0,2024-05-26
222,780.0,2024-04-06
539,561.0,2025-04-27
624,493.0,2024-08-17
422,567.0,2024-01-25
591,494.0,2024-06-18
280,535.0,2024-03-02
785,580.0,2023-09-05
450,356.0,2024-02-19
787,314.0,2023-10-06
172,484.0,2023-10-06
223,NULL,2023-07-05
890,620.0,2023-10-13
487,707.0,2023-09-13
309,375.0,2025-06-10
862,945.0,2025-03-08
784,419.0,2025-06-06
559,622.0,2023-11-10
596,402.0,2024-11-18
348,733.0,2024-09-13
667,367.0,2024-09-13
815,657.0,2024-12-04
433,500.0,2023-08-10
564,NULL,2025-03-08
538,514.0,2024-07-03
802,522.0,2024-12-25
713,624.0,2024-02-29
903,600.0,2025-02-12
523,NULL,2024-05-18
378,589.0,2023-09-13
648,854.0,2024-05-08
791,358.0,2023-11-07
212,685.0,2024-05-12
946,648.0,2024-04-01
895,584.0,2024-12-22
454,NULL,2024-06-16
741,612.0,2024-07-05
792,832.0,2023-08-21
685,778.0,2023-10-25
100,395.0,2025-06-25
880,398.0,2025-04-12
200,666.0,2023-11-03
151,567.0,2024-10-04
415,631.0,2023-08-01
115,273.0,2025-04-19
484,336.0,2025-06-25
585,596.0,2025-01-17
108,815.0,2024-06-25
383,341.0,2025-06-06
109,807.0,2024-11-11
368,323.0,2023-07-19
359,846.0,2023-08-11
498,525.0,2023-11-17
594,428.0,2025-03-21
840,464.0,2025-03-23
638,460.0,2024-08-04
784,935.0,2025-05-13
958,749.0,2024-03-22
658,791.0,2025-03-01
541,555.0,2024-03-14
459,940.0,2024-11-03
421,338.0,2024-07-21
439,698.0,2023-10-08
752,912.0,2025-03-27
117,446.0,2024-01-06
131,514.0,2023-11-04
827,511.0,2023-12-20
745,940.0,2024-07-26
31,773.0,2024-03-16
198,450.0,2025-06-19
987,408.0,2023-10-01
252,795.0,2025-06-12
153,612.0,2024-05-02
12,340.0,2023-08-09
555,362.0,2025-05-12
680,251.0,2023-09-22
115,295.0,2024-09-17
828,NULL,2025-06-17
973,860.0,2023-06-30
284,679.0,2024-01-04
401,421.0,2025-05-11
958,341.0,2023-12-28
864,407.0,2023-10-10
602,726.0,2024-12-23
16,700.0,2024-06-30
969,357.0,2023-09-05
831,564.0,2025-05-15
651,911.0,2025-01-21
348,332.0,2024-06-06
345,355.0,2025-04-13
819,911.0,2024-04-21
873,932.0,2025-02-24
269,515.0,2025-05-07
988,823.0,2024-05-25
339,376.0,2024-04-17
747,642.0,2024-01-29
20,438.0,2025-04-06
502,641.0,2023-09-02
517,445.0,2024-05-24
344,280.0,2023-12-06
807,500.0,2024-02-15
550,782.0,2023-10-12
450,430.0,2025-05-03
728,595.0,2023-12-03
627,780.0,2023-07-21
141,317.0,2024-10-26
869,552.0,2024-10-05
652,375.0,2024-06-10
333,532.0,2024-08-05
541,304.0,2023-09-29
240,422.0,2023-09-24
548,411.0,2025-06-23
541,353.0,2024-09-18
198,303.0,2025-01-24
756,371.0,2025-02-02
526,930.0,2025-03-26
23,912.0,2024-01-14
232,461.0,2024-03-30
400,521.0,2024-01-14
280,634.0,2024-12-30
